,Train,Train,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
9,"{'average_loss': 4.192518399556477, 'task_losses': [0.6946505403518677, 0.6978314201037089, 0.6976936666170755, 0.6936982178688049, 0.6967525974909464], 'task_balanced_accuracies': [0.5, 0.48962483130904183, 0.49647621278659637, 0.49678677555343537, 0.4835829493087557], 'task_cross_entropy': [0.6876993187268575, 0.6920237906773885, 0.693013342221578, 0.6881139628092448, 0.6912868579228719], 'task_cluster_cost': [-0.0415098183353742, -0.041937469094991686, -0.04151180605093638, -0.04169614642858505, -0.041797619809707004], 'task_separation_cost': [0.041430666198333105, 0.041897725611925125, 0.04150368874271711, 0.04158020262916883, 0.041686513076225916], 'task_l1': [0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295], 'task_occ_cost': [0.006030386176037913, 0.004847388369040952, 0.0036884560433099976, 0.00470021164752931, 0.004576855521881953], 'final_loss': 0.7118919269243876, 'final_balanced_accuracy': 0.49948630136986305, 'final_f1': 0.3218390804597701, 'final_precision': 0.21478382147838215, 'final_recall': 0.6416666666666667, 'final_auc': 0.49948630136986305}",,4.158896181318495,"[0.6922096610069275, 0.70217850473192, 0.7019778158929613, 0.6978788574536642, 0.6982185178332858]","[0.5, 0.5026785714285714, 0.5046913580246913, 0.4918091168091168, 0.4930188679245283]","[0.6859938038720025, 0.6874645617273119, 0.6906433370378282, 0.6850503947999742, 0.6792071527904935]","[-0.041831346021758184, -0.04220364408360587, -0.04177897340721554, -0.04223594400617811, -0.04252008183134927]","[0.041729089286592275, 0.04210275991095437, 0.041747951673136816, 0.04205932095646858, 0.04223545682099131]","[0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295]","[0.005318120587617159, 0.013814841629937291, 0.01036551819803814, 0.012005104321158595, 0.01829599805124518]",0.666432797908783,0.6064150943396227,0.37254901960784315,0.24675324675324675,0.76,0.6064150943396227
10,"{'average_loss': 4.119001820882161, 'task_losses': [0.6955348134040833, 0.6949353178342184, 0.6940625500679016, 0.6930598497390748, 0.6956838568051656], 'task_balanced_accuracies': [0.49924585218702866, 0.49741430499325234, 0.5046620892626772, 0.5024797938828949, 0.49510368663594473], 'task_cross_entropy': [0.6934556531906128, 0.6928406103452047, 0.6920084055264791, 0.6913306601842244, 0.6932003911336263], 'task_cluster_cost': [-0.04030764475464821, -0.04052999958395958, -0.040572759409745536, -0.04026052688558896, -0.040439295222361886], 'task_separation_cost': [0.040304745932420095, 0.04052014802893003, 0.04055719420313835, 0.04023010397950808, 0.04041682854294777], 'task_l1': [0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295], 'task_occ_cost': [0.0010820735332284434, 0.0011045739425268645, 0.0010697237917732612, 0.0007596272621109772, 0.0015059464075602592], 'final_loss': 0.6457253428300221, 'final_balanced_accuracy': 0.6066495433789955, 'final_f1': 0.4055793991416309, 'final_precision': 0.273121387283237, 'final_recall': 0.7875, 'final_auc': 0.6066495433789955}",,4.018135123782688,"[0.687112205558353, 0.6952003373040093, 0.6914826300409105, 0.6982664002312554, 0.6993609335687425]","[0.5, 0.4818452380952381, 0.5185185185185185, 0.4821937321937322, 0.47415094339622643]","[0.6848242349094815, 0.6933389637205336, 0.6885885331365798, 0.6903536452187432, 0.6951696342892117]","[-0.04081198697288831, -0.04112224943108029, -0.04080529428190655, -0.04168201900190777, -0.04129014702306853]","[0.04071409586403105, 0.0411109651128451, 0.040750786662101746, 0.0415697300599681, 0.041255588746733136]","[0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295]","[0.0013858689198968932, 0.0008726776231924305, 0.0019486187827876872, 0.007025063878649639, 0.003225885739084333]",0.5467125938998328,0.7607547169811321,0.5176470588235295,0.36666666666666664,0.88,0.7607547169811321
11,"{'average_loss': 3.965594778060913, 'task_losses': [0.6891101662317912, 0.6869795886675517, 0.6915324330329895, 0.6797082805633545, 0.6768242843945821], 'task_balanced_accuracies': [0.5011037527593819, 0.5084480431848852, 0.4994902386474992, 0.49564354854301607, 0.4939516129032258], 'task_cross_entropy': [0.687850235303243, 0.6847772836685181, 0.6899672031402588, 0.6780946922302246, 0.6752142143249512], 'task_cluster_cost': [-0.04038691009084384, -0.040668232341607415, -0.040316704710324607, -0.040422937273979186, -0.04045788069566091], 'task_separation_cost': [0.04037699560324351, 0.0406661852200826, 0.04031667426228523, 0.040421798924605054, 0.040455233802398044], 'task_l1': [0.0009999981724346677, 0.0009999973326921463, 0.0009999930672347545, 0.0009999990028639635, 0.0009999993862584234], 'task_occ_cost': [0.0002698581785565087, 0.0012043638976562457, 0.0005652729618789939, 0.0006147405387309845, 0.0006127319620039391], 'final_loss': 0.5414400140444438, 'final_balanced_accuracy': 0.7300799086757991, 'final_f1': 0.5250338294993234, 'final_precision': 0.38877755511022044, 'final_recall': 0.8083333333333333, 'final_auc': 0.730079908675799}",,4.030427323447333,"[0.6943537129296197, 0.694786270459493, 0.696499314573076, 0.6959220303429497, 0.6969672044118246]","[0.5, 0.5104166666666666, 0.5185185185185185, 0.5007122507122507, 0.46943396226415096]","[0.6903819508022733, 0.6925726268026564, 0.6926919023195902, 0.6927247246106466, 0.6932351191838583]","[-0.04088508172167672, -0.041174830661879644, -0.040879149817758136, -0.04186447709798813, -0.04146426460809178]","[0.04085024487641123, 0.041167291502157845, 0.040878761973645955, 0.04186005352271928, 0.041465173578924604]","[0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295]","[0.0030066112182491147, 0.001221201557200402, 0.0028078126358903116, 0.0022017382272881353, 0.0027311915087516857]",0.551898847023646,0.7560377358490566,0.5116279069767442,0.36065573770491804,0.88,0.7560377358490565
12,"{'average_loss': 3.8364311250050864, 'task_losses': [0.6841181468963623, 0.6712401747703552, 0.6872675291697184, 0.6534612147013347, 0.6437870216369629], 'task_balanced_accuracies': [0.5011037527593819, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.6827249073982239, 0.6692209275563558, 0.6855687276522319, 0.651210412979126, 0.6423795358339945], 'task_cluster_cost': [-0.040420440435409544, -0.04063257704178492, -0.0404926265279452, -0.040527677685022356, -0.04017619639635086], 'task_separation_cost': [0.04040896087884903, 0.0406312150756518, 0.04049254144231478, 0.04052577649553617, 0.0401754596332709], 'task_l1': [0.0009999857656657696, 0.0009999906830489636, 0.0009999770810827614, 0.0009999961871653795, 0.0009999975546573598], 'task_occ_cost': [0.00040473232006964585, 0.0010206243059171054, 0.0006988996973571678, 0.0012527185523958906, 0.000408234750017679], 'final_loss': 0.49655702590942385, 'final_balanced_accuracy': 0.7607591324200913, 'final_f1': 0.5709969788519637, 'final_precision': 0.44786729857819907, 'final_recall': 0.7875, 'final_auc': 0.7607591324200913}",,3.847262223561605,"[0.68897588385476, 0.6706897219022115, 0.6856585012541877, 0.672523558139801, 0.6571913295321994]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6843457354439629, 0.6670955684449937, 0.6837869882583618, 0.6572379006279839, 0.651294039355384]","[-0.04029489018850856, -0.04029023191995091, -0.04058762681153086, -0.04069545906451014, -0.041092230627934136]","[0.040285497075981565, 0.04028329791294204, 0.04058732671870126, 0.0406925053232246, 0.041082808954848185]","[0.000999992131255567, 0.000999994808807969, 0.0009999852627515793, 0.0009999974863603711, 0.0009999987669289112]","[0.00363955290393076, 0.0026011021465011355, 0.0008718273473075695, 0.014288625589364933, 0.004906728956686695]",0.47222323881255257,0.7809433962264152,0.5846153846153846,0.475,0.76,0.7809433962264151
13,"{'average_loss': 3.757502549489339, 'task_losses': [0.6807618880271912, 0.660239098072052, 0.6842158802350362, 0.6320972537994385, 0.6169126621882121], 'task_balanced_accuracies': [0.5, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.6793556388219197, 0.6586006704966227, 0.6828961642583211, 0.6300568588574728, 0.6152445316314697], 'task_cluster_cost': [-0.04048989658554395, -0.0405978062748909, -0.04028124257922173, -0.04056352863709132, -0.04031691461801529], 'task_separation_cost': [0.04048336704572042, 0.04059654340147972, 0.04028093735376994, 0.04056168104211489, 0.04031561156113943], 'task_l1': [0.0009999730112031102, 0.0009999822840715449, 0.0009999582512925068, 0.0009999917990838488, 0.0009999945495898525], 'task_occ_cost': [0.00041279013035818937, 0.0006397004701807419, 0.00032006190946049174, 0.0010422560416676182, 0.0006694471999556602], 'final_loss': 0.4832757685581843, 'final_balanced_accuracy': 0.7844463470319635, 'final_f1': 0.5967016491754124, 'final_precision': 0.46604215456674475, 'final_recall': 0.8291666666666667, 'final_auc': 0.7844463470319635}",,3.76332245932685,"[0.6834816137949625, 0.6524549656444125, 0.680550562010871, 0.6312181353569031, 0.6201018293698629]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6814784672525194, 0.6488266057438321, 0.6792278223567538, 0.6288881765471565, 0.6181450817320082]","[-0.039999999519851476, -0.040589409983820386, -0.039999999519851476, -0.040293978734148875, -0.04117415390080876]","[0.039999999519851476, 0.04059006687667635, 0.039999999519851476, 0.04029353169931306, 0.041165085716380015]","[0.0009999808389693499, 0.000999986776150763, 0.0009999676840379834, 0.0009999945759773254, 0.0009999963222071528]","[0.0010031560021970007, 0.0026277232811682755, 0.0003227556654666033, 0.001330425212573674, 0.0009658254728290356]",0.4955153995090061,0.8033962264150943,0.6545454545454547,0.6,0.72,0.8033962264150943
14,"{'average_loss': 3.7154576047261556, 'task_losses': [0.6776022998491923, 0.6537502964337667, 0.6831331539154053, 0.6176116228103637, 0.5975821407636007], 'task_balanced_accuracies': [0.5, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.6760414083798726, 0.6520077633857727, 0.681147133509318, 0.6156223686536153, 0.5958959245681763], 'task_cluster_cost': [-0.0404224885503451, -0.040528354893128074, -0.040317192176977795, -0.040316086212793985, -0.040387245019276936], 'task_separation_cost': [0.04041315793991089, 0.04052705337603887, 0.04031729355454445, 0.04031633600592613, 0.040386073390642804], 'task_l1': [0.0009999575388307373, 0.0009999721031636, 0.0009999395270521442, 0.0009999863229071101, 0.0009999909112229943], 'task_occ_cost': [0.000570268981391564, 0.0007438483748895427, 0.0009859929354085278, 0.000989017080088767, 0.0006874002697077231], 'final_loss': 0.48577808062235517, 'final_balanced_accuracy': 0.7490296803652967, 'final_f1': 0.56, 'final_precision': 0.44390243902439025, 'final_recall': 0.7583333333333333, 'final_auc': 0.7490296803652968}",,3.6562214162614612,"[0.68060169617335, 0.6353352003627353, 0.6774685449070401, 0.613426493273841, 0.5979634126027426]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6779873039987352, 0.6324274738629659, 0.6761175460285611, 0.6065000693003336, 0.5955063104629517]","[-0.039999999519851476, -0.040688414954476886, -0.03999999910593033, -0.040880466914839216, -0.040586255904701024]","[0.039999999519851476, 0.04067655901114146, 0.03999999910593033, 0.04087964983450042, 0.04058599968751272]","[0.0009999655885621905, 0.0009999771136790514, 0.0009999488247558475, 0.0009999893372878432, 0.0009999929461628199]","[0.001614410559543305, 0.0019195797115874786, 0.0003510706657026377, 0.005927247667083672, 0.0014573637357292075]",0.45142610039975906,0.7632075471698113,0.5405405405405406,0.40816326530612246,0.8,0.7632075471698113
15,"{'average_loss': 3.647666212717692, 'task_losses': [0.6780636390050252, 0.6476678880055745, 0.6828315726915996, 0.6046224276224772, 0.5819565836588542], 'task_balanced_accuracies': [0.5, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.6766662486394246, 0.6464084219932557, 0.6811785848935445, 0.6025381763776143, 0.5802733564376831], 'task_cluster_cost': [-0.04045457830031713, -0.04028145710627238, -0.04028187980254491, -0.04066788906852404, -0.0402117420732975], 'task_separation_cost': [0.04044821262359619, 0.04028024325768153, 0.040281839321057, 0.04066622614860535, 0.04021148805816968], 'task_l1': [0.0009999421689038475, 0.0009999584266915918, 0.0009999198544149597, 0.0009999796096235513, 0.0009999856104453404], 'task_occ_cost': [0.00040382704079092944, 0.0002607183962148459, 0.0006531000987160951, 0.001085926735686371, 0.0006834930588956922], 'final_loss': 0.4525241188208262, 'final_balanced_accuracy': 0.7879280821917809, 'final_f1': 0.6097946287519748, 'final_precision': 0.4910941475826972, 'final_recall': 0.8041666666666667, 'final_auc': 0.7879280821917808}",,3.6017826398213706,"[0.6772636440065172, 0.6252667374081082, 0.6735361748271518, 0.5893200172318352, 0.5737252036730448]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6744950811068217, 0.6229245066642761, 0.6721537974145677, 0.585491783089108, 0.5653933021757338]","[-0.04029157136877378, -0.040584709495306015, -0.04029476187295384, -0.04127982548541493, -0.0412850466867288]","[0.040289530323611364, 0.040575059751669564, 0.04029506279362573, 0.04127181238598294, 0.041283007297250957]","[0.0009999509202316403, 0.0009999654721468687, 0.0009999297326430678, 0.0009999830508604646, 0.0009999885223805904]","[0.0017706802787466182, 0.0013518926781317634, 0.0003821469144895673, 0.002836266655423161, 0.007333936945845683]",0.4626708792315589,0.8009433962264152,0.6060606060606061,0.4878048780487805,0.8,0.8009433962264151
16,"{'average_loss': 3.6388937060038247, 'task_losses': [0.6790110143025716, 0.6440295310815175, 0.6826021186510722, 0.5971511061986288, 0.5703313068548839], 'task_balanced_accuracies': [0.5, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.6769968223571777, 0.6422596871852875, 0.6810156218210857, 0.59545570174853, 0.5688368896643321], 'task_cluster_cost': [-0.04045514866709709, -0.04042166441679001, -0.040352404365936914, -0.04037067656715711, -0.04038797905047735], 'task_separation_cost': [0.0404509429136912, 0.04041835720340411, 0.04035232186317444, 0.040369348327318824, 0.04038633351524671], 'task_l1': [0.000999924836990734, 0.0009999443156023821, 0.0009998986280212799, 0.0009999711625277997, 0.0009999795335655412], 'task_occ_cost': [0.0010184693530512353, 0.0007732232735725119, 0.0005866753739246633, 0.0006967468503474569, 0.000496075643847386], 'final_loss': 0.4657686293125153, 'final_balanced_accuracy': 0.7875570776255708, 'final_f1': 0.6104928457869635, 'final_precision': 0.493573264781491, 'final_recall': 0.8, 'final_auc': 0.7875570776255709}",,3.6069287723965116,"[0.676669630739424, 0.6177902155452304, 0.6729949447843764, 0.5805532137552897, 0.5539266996913486]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6745024588372972, 0.6149688164393107, 0.6701038148668077, 0.5756218433380127, 0.5511409474743737]","[-0.04029386159446505, -0.04058844637539652, -0.040691843463314906, -0.04058425376812617, -0.040882962859339185]","[0.04028648303614722, 0.04058587385548486, 0.04069222468468878, 0.0405867997970846, 0.04088369094663196]","[0.00099993369076401, 0.0009999513858929276, 0.0009999091271311045, 0.0009999756002798676, 0.0009999825851991773]","[0.0011746196412584847, 0.0018240390539479752, 0.0018908192610575093, 0.003928835400276714, 0.001785038317191518]",0.5049940546353658,0.7516981132075472,0.6222222222222222,0.7,0.56,0.7516981132075472
17,"{'average_loss': 3.608409357070923, 'task_losses': [0.6780335299173991, 0.6430396954218547, 0.6823087358474731, 0.5889135074615478, 0.5607101408640544], 'task_balanced_accuracies': [0.5, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.6763346680005391, 0.6413526431719462, 0.6803110933303833, 0.5874298429489135, 0.5590023883183797], 'task_cluster_cost': [-0.04048461730281512, -0.04031743600964546, -0.040351969599723814, -0.04021129697561264, -0.040281681766112645], 'task_separation_cost': [0.04048607081174851, 0.040316897531350454, 0.04035233293970426, 0.04021063988407453, 0.04028199717402458], 'task_l1': [0.0009999040560796856, 0.0009999294672161341, 0.0009998762033258876, 0.0009999619113902252, 0.000999972151281933], 'task_occ_cost': [0.0006974897917825729, 0.0006876645487803519, 0.0009974125453057544, 0.0004843375478715946, 0.0007074531111478185], 'final_loss': 0.4554037535190582, 'final_balanced_accuracy': 0.7803367579908675, 'final_f1': 0.5996860282574568, 'final_precision': 0.4811083123425693, 'final_recall': 0.7958333333333333, 'final_auc': 0.7803367579908675}",,3.620831701490614,"[0.6730510261323717, 0.6188221441374885, 0.6772362987200419, 0.5707250767283969, 0.5443644523620605]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6718391378720602, 0.615938127040863, 0.6708610786332024, 0.5666122767660353, 0.5402280059125688]","[-0.040295577297608055, -0.040880744655927025, -0.04058513210879432, -0.04028893758853277, -0.04127956968214777]","[0.04028178585900201, 0.04088226002123621, 0.0405863221320841, 0.04029196169641283, 0.041277341130706996]","[0.0009999154135584831, 0.000999937066808343, 0.0009998871246352792, 0.0009999667527154088, 0.0009999759495258331]","[0.00022575050307851698, 0.0018825845068527593, 0.005374163337465789, 0.0031098026342483032, 0.0031386869219810856]",0.536632739007473,0.709245283018868,0.5185185185185185,0.4827586206896552,0.56,0.7092452830188679
18,"{'average_loss': 3.64677241007487, 'task_losses': [0.6770686753590902, 0.6420756634076437, 0.6819460590680441, 0.5827805757522583, 0.5520269254843394], 'task_balanced_accuracies': [0.5, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.6757906778653463, 0.6397289490699768, 0.6801626753807067, 0.5812279005845388, 0.5505756417910258], 'task_cluster_cost': [-0.04013921653230985, -0.040563586602608365, -0.04042192717393239, -0.04042237237095833, -0.04024704436461131], 'task_separation_cost': [0.04014013941089312, 0.0405623127023379, 0.04042178824543953, 0.040420669317245486, 0.04024671127398809], 'task_l1': [0.0009998823329806328, 0.0009999118108923236, 0.0009998544864356518, 0.0009999506874009967, 0.0009999628877267242], 'task_occ_cost': [0.0002772059664615275, 0.0013480632299130472, 0.0007836573282960065, 0.0005544433525089213, 0.00045163933178021885], 'final_loss': 0.5108745086193085, 'final_balanced_accuracy': 0.7519406392694064, 'final_f1': 0.5705024311183143, 'final_precision': 0.46684350132625996, 'final_recall': 0.7333333333333333, 'final_auc': 0.7519406392694064}",,3.502341349919637,"[0.6727302604251437, 0.6094724933306376, 0.6693961686558194, 0.5503886706299252, 0.5381521880626678]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6693452397982279, 0.6040592855877347, 0.6681740283966064, 0.5459636681609683, 0.5352808303303189]","[-0.04087859723303053, -0.040585452069838844, -0.04058729401893086, -0.04088248767786556, -0.0405857658220662]","[0.04086951952841547, 0.0405783930586444, 0.040587679793437324, 0.04087885427806112, 0.040585758371485606]","[0.0009998931782320142, 0.0009999204194173217, 0.0009998646564781666, 0.000999956508167088, 0.0009999675676226616]","[0.002394230995479221, 0.004420337732881308, 0.00022188412306907898, 0.003428696434841388, 0.0018713930621743202]",0.46220146947436863,0.7820754716981133,0.5714285714285714,0.4444444444444444,0.8,0.7820754716981132
19,"{'average_loss': 3.598048391342163, 'task_losses': [0.6778087544441224, 0.6413154486815135, 0.68238933801651, 0.5824649397532146, 0.5437118379275004], 'task_balanced_accuracies': [0.5, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.676310719648997, 0.6397506292661032, 0.6809028283754984, 0.580645432472229, 0.5422806747754415], 'task_cluster_cost': [-0.04033129721879959, -0.04042323261499405, -0.04021101931730906, -0.040456088880697884, -0.04042246947685878], 'task_separation_cost': [0.04033008615175883, 0.04042254909873009, 0.040211101373036705, 0.040455456574757895, 0.04042053798834483], 'task_l1': [0.0009998605105405053, 0.0009998932279025514, 0.0009998320198307436, 0.0009999385848641395, 0.0009999532609557113], 'task_occ_cost': [0.0004993803518785475, 0.000565617706743069, 0.0004866066047785959, 0.0008202115174208302, 0.00043315848723674813], 'final_loss': 0.47035808285077413, 'final_balanced_accuracy': 0.784703196347032, 'final_f1': 0.6056782334384859, 'final_precision': 0.4873096446700508, 'final_recall': 0.8, 'final_auc': 0.784703196347032}",,3.5326794253455267,"[0.6772932145330641, 0.6044148868984647, 0.6723919974433051, 0.5478528307543861, 0.5279164910316467]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6756104959381951, 0.598725802368588, 0.6693972945213318, 0.5415079295635223, 0.5229205853409238]","[-0.039999999519851476, -0.040000000347693764, -0.04088050665126906, -0.04029349692993694, -0.04234927520155907]","[0.039999999519851476, 0.040000000347693764, 0.04088227699200312, 0.04029369064503246, 0.04234449937939644]","[0.0009998711757361889, 0.0009999026078730822, 0.0009998433524742723, 0.0009999448666349053, 0.0009999581379815936]","[0.0006828516957789867, 0.004689154260429657, 0.0019930667153352667, 0.005344769852753315, 0.004000708607943832]",0.5028100377983518,0.8245283018867925,0.6557377049180328,0.5555555555555556,0.8,0.8245283018867925
20,"{'average_loss': 3.5687067635854084, 'task_losses': [0.6774310302734375, 0.6388309276103974, 0.682454165617625, 0.5775329768657684, 0.5442382955551147], 'task_balanced_accuracies': [0.5, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.6760719196001689, 0.6371191199620565, 0.6806713644663492, 0.5759889916578929, 0.5426643784840902], 'task_cluster_cost': [-0.040140354384978615, -0.04049346307913462, -0.0403520863254865, -0.040246547808249794, -0.04021106729904811], 'task_separation_cost': [0.04013843278090159, 0.040492164740959805, 0.04035199676950773, 0.040246092130740485, 0.04020990828673045], 'task_l1': [0.0009998384350910783, 0.0009998734978338083, 0.0009998096618801355, 0.0009999239118769765, 0.0009999414486810566], 'task_occ_cost': [0.00036119164903842226, 0.0007132376696245046, 0.0007830812981895482, 0.0005445149702669975, 0.0005751444200480667], 'final_loss': 0.44821937640508014, 'final_balanced_accuracy': 0.8051940639269406, 'final_f1': 0.6325878594249201, 'final_precision': 0.5129533678756477, 'final_recall': 0.825, 'final_auc': 0.8051940639269405}",,3.5279381804996066,"[0.6795258853170607, 0.5996817217932807, 0.6723878516091241, 0.5482101506657071, 0.5209664040141635]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6774037943945991, 0.5963861677381728, 0.6680166257752312, 0.5426120195123885, 0.5181194742520651]","[-0.039999999933772616, -0.040584470248884626, -0.04058394581079483, -0.04029339965846804, -0.04117561007539431]","[0.039999999933772616, 0.04057579818699095, 0.04058290314343241, 0.040293145924806595, 0.041172763539685145]","[0.0009998492896556854, 0.0009998836321756244, 0.0009998205350711942, 0.0009999314788728952, 0.0009999476606026292]","[0.0011222230312139597, 0.0023043636821158645, 0.003372458779873947, 0.004598453317561911, 0.001849830608181138]",0.5071661588218477,0.7856603773584906,0.59375,0.48717948717948717,0.76,0.7856603773584906
21,"{'average_loss': 3.643413241704305, 'task_losses': [0.6789886442820231, 0.6463873473803202, 0.6860133012135824, 0.5766338590780894, 0.5430812966823578], 'task_balanced_accuracies': [0.4984917043740573, 0.5, 0.4984591679506934, 0.5, 0.5], 'task_cross_entropy': [0.6778105608622234, 0.6450295925140381, 0.6847762854894003, 0.5751315009593964, 0.5412905208269755], 'task_cluster_cost': [-0.04013837377230326, -0.040245192448298134, -0.04028158058722814, -0.04049340337514877, -0.04035171096523603], 'task_separation_cost': [0.04013858358065287, 0.04024665281176567, 0.04028176988164584, 0.04049068873127302, 0.04035075222452482], 'task_l1': [0.000999827403575182, 0.0009998638415709138, 0.000999798416160047, 0.0009999163448810577, 0.0009999353205785155], 'task_occ_cost': [0.0001780650465419361, 0.00035642655100673435, 0.00023701824771706016, 0.0005051440325769363, 0.000791805293605042], 'final_loss': 0.5123087964455286, 'final_balanced_accuracy': 0.7524543378995434, 'final_f1': 0.5652173913043479, 'final_precision': 0.4504950495049505, 'final_recall': 0.7583333333333333, 'final_auc': 0.7524543378995434}",,3.49424327744378,"[0.6752783987257216, 0.6047466993331909, 0.6708838873439364, 0.5388750798172421, 0.5168703330887688]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6701928509606255, 0.6023955610063341, 0.6696186926629808, 0.5342476136154599, 0.5135480761528015]","[-0.04029511991474363, -0.040582689146200814, -0.039999999933772616, -0.04098554990357823, -0.04058907677729925]","[0.04028137483530574, 0.04057678787244691, 0.039999999933772616, 0.040985015117459826, 0.04058767275677787]","[0.000999827403575182, 0.0009998638415709138, 0.000999798416160047, 0.0009999163448810577, 0.0009999353205785155]","[0.004099483666424122, 0.0013571649324148893, 0.0002653853443916887, 0.003628070184883351, 0.002323743783765369]",0.48758895032935673,0.719811320754717,0.5263157894736842,0.46875,0.6,0.7198113207547171
22,"{'average_loss': 3.533222812016805, 'task_losses': [0.6756987134615581, 0.6416213754812876, 0.6819341969490051, 0.576615496079127, 0.5390064458052317], 'task_balanced_accuracies': [0.5011037527593819, 0.5, 0.5003002477869098, 0.5, 0.5034562211981567], 'task_cross_entropy': [0.6744673784573872, 0.6405161654949189, 0.6807837390899658, 0.5755190145969391, 0.5378458774089814], 'task_cluster_cost': [-0.04036748831470807, -0.040242845912774404, -0.040210843682289124, -0.0402465579410394, -0.040105787565310795], 'task_separation_cost': [0.04035611579815546, 0.04024427518248558, 0.04021090681354205, 0.04024541224042574, 0.04010535995165507], 'task_l1': [0.000999827403575182, 0.0009998638415709138, 0.000999798416160047, 0.0009999163448810577, 0.0009999353205785155], 'task_occ_cost': [0.00024289635635796003, 0.00010391217365395278, 0.00015058771802917666, 9.769915079232305e-05, 0.00016106882570966264], 'final_loss': 0.41834658801555635, 'final_balanced_accuracy': 0.8049657534246575, 'final_f1': 0.6263565891472869, 'final_precision': 0.49876543209876545, 'final_recall': 0.8416666666666667, 'final_auc': 0.8049657534246575}",,3.4339804649353027,"[0.6710910797119141, 0.5973959763844808, 0.6714861724111769, 0.5360428558455573, 0.5097886489497291]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.6682543622122871, 0.5960573289129469, 0.6701123449537489, 0.5348334246211581, 0.5080576406584846]","[-0.04088158698545562, -0.039999999933772616, -0.040399414797623955, -0.04000000117553605, -0.04058924731281069]","[0.040860656234953135, 0.039999999933772616, 0.04040057915780279, 0.04000000117553605, 0.04058930153648058]","[0.000999827403575182, 0.0009998638415709138, 0.000999798416160047, 0.0009999163448810577, 0.0009999353205785155]","[0.0018578348099254072, 0.0003387797882573472, 0.00037284861365252355, 0.00020950462526848746, 0.0007310312196043216]",0.4481757945484585,0.759811320754717,0.576271186440678,0.5,0.68,0.7598113207547171
