,Train,Train,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
9,"{'average_loss': 4.0631944338480634, 'task_losses': [0.678174904982249, 0.6721872647603353, 0.6942272408803304, 0.6648490317662556, 0.6271489151318868], 'task_balanced_accuracies': [0.5, 0.4802159244264507, 0.49454439872906103, 0.5144857790125377, 0.5069124423963134], 'task_cross_entropy': [0.6771148999532064, 0.670699504216512, 0.6931830986340841, 0.6640433692932128, 0.627050845225652], 'task_cluster_cost': [-0.04745634769399961, -0.057515937238931655, -0.04211425681908925, -0.04652640993396441, -0.054167480766773225], 'task_separation_cost': [0.047213184932867684, 0.05708779608209928, 0.04210988889137904, 0.04598532314101855, 0.05278506701191266], 'task_l1': [0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295], 'task_occ_cost': [0.0003031805098544282, 0.000915911264407138, 4.852669916090235e-05, 0.0003467555015580122, 0.0004804959394823527], 'final_loss': 0.72660706837972, 'final_balanced_accuracy': 0.5025970319634703, 'final_f1': 0.3516653756777692, 'final_precision': 0.2159847764034253, 'final_recall': 0.9458333333333333, 'final_auc': 0.5025970319634703}",,4.016948832405938,"[0.6818583077854581, 0.592440492577023, 0.6962186627917819, 0.6819906499650743, 0.6617076728079054]","[0.5, 0.5116071428571428, 0.47086419753086417, 0.4472934472934473, 0.46377358490566034]","[0.6808547178904215, 0.5906802084710863, 0.6951140827602811, 0.6812145312627157, 0.6609565019607544]","[-0.04522361316614681, -0.07310498257478078, -0.04298627583516969, -0.046421063856946096, -0.048167624407344393]","[0.045022649897469416, 0.07145479321479797, 0.04298262463675605, 0.046015951368543834, 0.047395497974422246]","[0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295]","[0.0002045806399514226, 0.0024104760701043736, 0.00010825331396012593, 0.00018124075156972848, 0.000523302769579459]",0.702733059724172,0.5471698113207547,0.34246575342465757,0.2066115702479339,1.0,0.5471698113207547
10,"{'average_loss': 3.875197772979736, 'task_losses': [0.6326676642894745, 0.6400762045383454, 0.6861304903030395, 0.6083126886685689, 0.6044174301624298], 'task_balanced_accuracies': [0.5511222318779779, 0.49802429149797567, 0.5116106809025911, 0.5216141356657407, 0.502016129032258], 'task_cross_entropy': [0.6306155248483022, 0.6391146739323934, 0.684542826016744, 0.6086884852250417, 0.6049635525544484], 'task_cluster_cost': [-0.06420469080408414, -0.06378251746296883, -0.05454981158177058, -0.06043270543217659, -0.058597853680451714], 'task_separation_cost': [0.0632282885412375, 0.06278036753336588, 0.054384319384892785, 0.058572512815395994, 0.05663430422544479], 'task_l1': [0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295], 'task_occ_cost': [0.002028557527637531, 0.0009636946783090631, 0.0007531663079828377, 0.00048440544544054847, 0.000417437807470075], 'final_loss': 0.703593266805013, 'final_balanced_accuracy': 0.5073344748858448, 'final_f1': 0.35448916408668735, 'final_precision': 0.217680608365019, 'final_recall': 0.9541666666666667, 'final_auc': 0.5073344748858447}",,3.4816818237304688,"[0.5484113991260529, 0.6149590114752451, 0.6587345865037706, 0.49002459314134383, 0.500422606865565]","[0.6788824383164006, 0.46577380952380953, 0.5, 0.5, 0.4669811320754717]","[0.5454442633522881, 0.6133340431584252, 0.6571679711341858, 0.4914603895611233, 0.5008964704142677]","[-0.07563335200150807, -0.06365298686756028, -0.07572902159558402, -0.0765629725323783, -0.07474896560112636]","[0.07325554142395656, 0.0624530129134655, 0.07527311063475078, 0.07270397659805086, 0.07064040501912434]","[0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295]","[0.0043449608816040885, 0.001824963708511657, 0.001022541371639818, 0.0014232068658909863, 0.0026347043587722713]",0.6691296696662903,0.5,0.32051282051282054,0.19083969465648856,1.0,0.5
11,"{'average_loss': 3.794572467803955, 'task_losses': [0.5408679493268331, 0.6490087064107259, 0.682376012802124, 0.6523345939318339, 0.6550544873873393], 'task_balanced_accuracies': [0.7803781726648886, 0.6855168690958164, 0.5167511869685861, 0.5440877931095354, 0.5158410138248848], 'task_cross_entropy': [0.5381592198212941, 0.6472290356953939, 0.6804841009775797, 0.6499696040153503, 0.6525635361671448], 'task_cluster_cost': [-0.0795189834634463, -0.06441857342918714, -0.07965213219324747, -0.07964196771383286, -0.07389940222104391], 'task_separation_cost': [0.07817313939332962, 0.06410429189602534, 0.0796050210793813, 0.07953461915254594, 0.07378545155127843], 'task_l1': [0.0010001348285004496, 0.0010000216045106451, 0.0010000050192077955, 0.0010000042632843057, 0.0010000009384627145], 'task_occ_cost': [0.0030544424631322423, 0.0010939306548486153, 0.0009390396213469406, 0.0014723468769807368, 0.0016049148103532691], 'final_loss': 0.6149307131767273, 'final_balanced_accuracy': 0.664412100456621, 'final_f1': 0.4516129032258064, 'final_precision': 0.30097087378640774, 'final_recall': 0.9041666666666667, 'final_auc': 0.664412100456621}",,4.086756706237793,"[0.553731792502933, 0.6843125886387296, 0.6827373968230354, 0.6746648086441888, 0.682299534479777]","[0.7354862119013063, 0.6055059523809524, 0.5491358024691357, 0.7241809116809117, 0.7384905660377359]","[0.5500460863113403, 0.6821829544173347, 0.6807877355151706, 0.6724258727497525, 0.6787135203679403]","[-0.07958453893661499, -0.06640222875608338, -0.07960280279318492, -0.07958993895186318, -0.07758180879884297]","[0.0783114300833808, 0.06625728143586053, 0.07955539640453127, 0.0794279815422164, 0.07742407007349862]","[0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295, 0.0009999999310821295]","[0.003958825746344196, 0.0012746093691223198, 0.0009971005492843688, 0.0014009092960299717, 0.0027437659316799706]",0.8090105785263909,0.5,0.32051282051282054,0.19083969465648856,1.0,0.5
12,"{'average_loss': 3.602736463546753, 'task_losses': [0.5308820124467214, 0.6324500338236491, 0.6780987103780111, 0.6113903164863587, 0.6039244111378987], 'task_balanced_accuracies': [0.7992868059093226, 0.524480431848853, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.5282868385314942, 0.6306770793596903, 0.6762316242853801, 0.6090590691566468, 0.6014475504557292], 'task_cluster_cost': [-0.07957339932521185, -0.06440225407481194, -0.07964930613835652, -0.07964203923940659, -0.07368402034044266], 'task_separation_cost': [0.07818789601325989, 0.06404601777593295, 0.0796036105354627, 0.07953410764535268, 0.07356611321369808], 'task_l1': [0.0010005206583688657, 0.0010000928382699688, 0.0010000135765100518, 0.001000012952523927, 0.0010000027529895306], 'task_occ_cost': [0.0029801565874367953, 0.0011291093891486526, 0.0009127887284072737, 0.001439189169711123, 0.0015947826431753735], 'final_loss': 0.5459909931818644, 'final_balanced_accuracy': 0.7620433789954337, 'final_f1': 0.568081991215227, 'final_precision': 0.43792325056433407, 'final_recall': 0.8083333333333333, 'final_auc': 0.7620433789954337}",,3.729766845703125,"[0.5636210309134589, 0.6508576141463386, 0.6749960449006822, 0.6198083360989889, 0.6185280018382602]","[0.691340106434446, 0.6322916666666667, 0.5, 0.5, 0.5]","[0.5605858266353607, 0.6479319532712301, 0.6730126937230428, 0.6172090570131937, 0.6157454583379958]","[-0.07956944157679875, -0.06855993179811372, -0.07960938662290573, -0.07934766262769699, -0.07603767762581508]","[0.07837959296173519, 0.06842639380031162, 0.07956398030122121, 0.07926193541950649, 0.07592590318785773]","[0.0010003171628341079, 0.0010000583715736866, 0.0010000093607231975, 0.0010000088950619102, 0.0010000016773119569]","[0.003224719057066573, 0.002059162038171457, 0.0010287648118618461, 0.0016850268261300193, 0.001894341199658811]",0.6019558591975106,0.6658490566037736,0.48648648648648657,0.75,0.36,0.6658490566037735
13,"{'average_loss': 3.535146083831787, 'task_losses': [0.5397192708651225, 0.6282185435295105, 0.677309045791626, 0.5879032476743062, 0.5701280176639557], 'task_balanced_accuracies': [0.7653651373947439, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.5369850786526998, 0.6264182090759277, 0.6754287966092427, 0.5855552367369334, 0.5676790217558543], 'task_cluster_cost': [-0.07951011111338933, -0.06492604931195577, -0.07965049495299657, -0.079643501440684, -0.07390302171309789], 'task_separation_cost': [0.07818392246961593, 0.06461711357037227, 0.07961154639720917, 0.0795335187514623, 0.07378856142361959], 'task_l1': [0.0010009447485208511, 0.0010001830865318576, 0.0010000236146152019, 0.0010000232513993979, 0.0010000043471033375], 'task_occ_cost': [0.0030594386983041964, 0.0011090857989620418, 0.0009191496476220588, 0.0014579488841506341, 0.0015634707559365778], 'final_loss': 0.5318679535388946, 'final_balanced_accuracy': 0.7472602739726028, 'final_f1': 0.5521292217327459, 'final_precision': 0.42630385487528344, 'final_recall': 0.7833333333333333, 'final_auc': 0.7472602739726026}",,3.478103425767687,"[0.548037032286326, 0.623667299747467, 0.6680349442693923, 0.5695987873607211, 0.5682774914635552]","[0.7260522496371553, 0.5, 0.5, 0.5, 0.5]","[0.5450660453902351, 0.6219287316004435, 0.665989617506663, 0.5672681430975596, 0.565540075302124]","[-0.07962790711058511, -0.06411641836166382, -0.07958745459715526, -0.07957957353856829, -0.07541980925533506]","[0.078410970667998, 0.06395148361722629, 0.07953515814410315, 0.07945264048046535, 0.07528110759125815]","[0.0010007423115894198, 0.001000137533992529, 0.001000019139610231, 0.0010000175097957253, 0.0010000035399571061]","[0.0031871693208813667, 0.000903332867892459, 0.0010975796030834317, 0.0014575192277940612, 0.0018761397546364202]",0.50048785077201,0.8420754716981133,0.6301369863013699,0.4791666666666667,0.92,0.8420754716981131
14,"{'average_loss': 3.459623273213704, 'task_losses': [0.5315388782819113, 0.6257548419634501, 0.6765283759435018, 0.5759577894210816, 0.5496489536762238], 'task_balanced_accuracies': [0.7793093804001479, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.5287697652975718, 0.6239625692367554, 0.6746651236216227, 0.5735476112365723, 0.5471604514122009], 'task_cluster_cost': [-0.07952767640352248, -0.06507283359766007, -0.07965477287769318, -0.07964186479647954, -0.07347053627173106], 'task_separation_cost': [0.07815285305182139, 0.06476424256960552, 0.0796090445915858, 0.07953549553950627, 0.07335570017496745], 'task_l1': [0.0010013699329768618, 0.0010002751524249712, 0.0010000316426157952, 0.0010000388634701569, 0.0010000072900826732], 'task_occ_cost': [0.0031425650774811703, 0.0011005942213038603, 0.0009089296538149938, 0.0015165012003853916, 0.001603344097578277], 'final_loss': 0.500194415251414, 'final_balanced_accuracy': 0.7674086757990868, 'final_f1': 0.5801526717557252, 'final_precision': 0.4578313253012048, 'final_recall': 0.7916666666666666, 'final_auc': 0.7674086757990867}",,3.390917592578464,"[0.5532962448067136, 0.6076908310254415, 0.6675300995508829, 0.5408956474728055, 0.5364396572113037]","[0.6977503628447025, 0.5, 0.5, 0.5, 0.5]","[0.5503034757243263, 0.6055757800738016, 0.6655998759799533, 0.5386901696523031, 0.5332772533098856]","[-0.07961375597450468, -0.06500859641366535, -0.07958527074919806, -0.07955145918660694, -0.07656679881943597]","[0.07839169518815146, 0.06481614543331994, 0.07953963925441106, 0.07936840504407883, 0.07637826518879996]","[0.0010011561680585146, 0.00100022554397583, 0.0010000274050980806, 0.0010000306647270918, 0.0010000055190175772]","[0.003213662072084844, 0.0013072624634433952, 0.0009758179852118095, 0.001388487936411467, 0.0023509259465047056]",0.4850651439693239,0.7962264150943397,0.5970149253731344,0.47619047619047616,0.8,0.7962264150943397
15,"{'average_loss': 3.4470779037475587, 'task_losses': [0.5339622255166372, 0.6199159455299378, 0.6758233459790548, 0.5675652122497559, 0.5392106465498606], 'task_balanced_accuracies': [0.7741951594697991, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.5311603426933289, 0.6181401924292247, 0.6739773567517598, 0.5652081501483918, 0.5367020905017853], 'task_cluster_cost': [-0.0795258609453837, -0.06453057547410329, -0.0796505049864451, -0.07964218278725942, -0.07356816122929255], 'task_separation_cost': [0.07815146615107854, 0.06421033288041751, 0.07960641384124756, 0.07953057159980138, 0.07345156282186509], 'task_l1': [0.0010018017670760553, 0.0010003769599522155, 0.0010000412414471309, 0.0010000586292395989, 0.0010000099847093224], 'task_occ_cost': [0.0031744748695443073, 0.0010956186591647564, 0.0008900306292343884, 0.0014686339868543049, 0.001625153417699039], 'final_loss': 0.5106005171934763, 'final_balanced_accuracy': 0.7709474885844749, 'final_f1': 0.577259475218659, 'final_precision': 0.4439461883408072, 'final_recall': 0.825, 'final_auc': 0.7709474885844749}",,3.3706313504113092,"[0.553847504986657, 0.6128994822502136, 0.667128754986657, 0.5295566386646695, 0.5189501610067155]","[0.691340106434446, 0.5, 0.5, 0.5, 0.5]","[0.550756057103475, 0.610544310675727, 0.6652385592460632, 0.5272727310657501, 0.5161681671937307]","[-0.07960810677872764, -0.06392007072766621, -0.07957276122437583, -0.07928695612483555, -0.07569373150666554]","[0.07839210993713802, 0.0637432514793343, 0.07952276037798987, 0.07914128485653135, 0.07553434289164013]","[0.0010015893494710326, 0.0010003227507695556, 0.0010000362526625395, 0.0010000482434406877, 0.0010000086622312665]","[0.0033058309151480594, 0.0015316541361648382, 0.000940159881590969, 0.0014295157678942713, 0.0019413895723927352]",0.4882487422890133,0.7622641509433963,0.6250000000000001,0.6521739130434783,0.6,0.7622641509433963
16,"{'average_loss': 3.4235905742645265, 'task_losses': [0.5331054870287577, 0.6187737170855204, 0.6757520612080892, 0.5669632295767466, 0.5344943086306254], 'task_balanced_accuracies': [0.7622186928770489, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.5302877215544383, 0.6170013952255249, 0.6738836081822713, 0.5645187250773112, 0.5319946479797363], 'task_cluster_cost': [-0.0795665779709816, -0.06408413241306941, -0.07965246031681697, -0.07964364836613337, -0.07402931302785873], 'task_separation_cost': [0.07819596002499263, 0.06375781257947286, 0.07960494915644328, 0.0795335657397906, 0.07390910555919011], 'task_l1': [0.0010022358549758791, 0.0010004875514035424, 0.001000050681953629, 0.0010000767031063636, 0.0010000135035564501], 'task_occ_cost': [0.0031861458563556275, 0.0010981537192128598, 0.0009159128092384586, 0.0015545100113376975, 0.001619863964151591], 'final_loss': 0.49450176119804384, 'final_balanced_accuracy': 0.7861586757990868, 'final_f1': 0.5993975903614458, 'final_precision': 0.4693396226415094, 'final_recall': 0.8291666666666667, 'final_auc': 0.7861586757990867}",,3.3123779031965466,"[0.5516879624790616, 0.5914748145474328, 0.6658857663472494, 0.5204524265395271, 0.5046176347467635]","[0.691340106434446, 0.5, 0.5, 0.5, 0.5]","[0.5489076839552985, 0.5891742805639902, 0.6638776461283366, 0.517998046345181, 0.5015056762430403]","[-0.07959513117869695, -0.0669089485373762, -0.07956731650564405, -0.0795753730667962, -0.07472038351827198]","[0.07835039496421814, 0.06668987456295225, 0.079529104133447, 0.07945324977238973, 0.07458515796396467]","[0.00100202695466578, 0.00100043136626482, 0.0010000461479648948, 0.0010000676847994328, 0.0010000112233683467]","[0.003023016641640829, 0.0015191943449382153, 0.0010462697892863718, 0.0015764437201950285, 0.002247191066595001]",0.47825924886597526,0.810188679245283,0.5647058823529413,0.4,0.96,0.810188679245283
17,"{'average_loss': 3.4304824701944985, 'task_losses': [0.5384954857826233, 0.6182028337319692, 0.6754423975944519, 0.5634878428777059, 0.5296049050490061], 'task_balanced_accuracies': [0.7499125987633973, 0.4999838056680162, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.5356517148017883, 0.6164058752854665, 0.6735862310727437, 0.5611771070957183, 0.5270888964335124], 'task_cluster_cost': [-0.07950880457957586, -0.06489225834608078, -0.07965249687433243, -0.07964193592468898, -0.07357366144657135], 'task_separation_cost': [0.07816875745852789, 0.06456219976147017, 0.07960643331209818, 0.0795319535334905, 0.07345742662747701], 'task_l1': [0.0010026752684886256, 0.0010006120645751557, 0.0010000617119173209, 0.0010000984634583195, 0.0010000180499628187], 'task_occ_cost': [0.00318113898858428, 0.001126408763229847, 0.0009021854163923611, 0.0014206178144862255, 0.0016322194505482912], 'final_loss': 0.5052489906549453, 'final_balanced_accuracy': 0.7691495433789954, 'final_f1': 0.5862068965517241, 'final_precision': 0.46984924623115576, 'final_recall': 0.7791666666666667, 'final_auc': 0.7691495433789954}",,3.3311999638875327,"[0.5482582416799333, 0.605468812916014, 0.6622032125790914, 0.5206364492575327, 0.507805347442627]","[0.6977503628447025, 0.5, 0.5, 0.5, 0.5]","[0.5447095466984643, 0.6030604243278503, 0.6601213415463766, 0.518114275402493, 0.5048690305815803]","[-0.0795998258723153, -0.06566021053327455, -0.0795984524819586, -0.07929367075363795, -0.0755262639787462]","[0.0782493179043134, 0.06551417170299424, 0.0795462570256657, 0.07916581051217185, 0.0753847865594758]","[0.001002456876449287, 0.0010005463846027851, 0.00100005604326725, 0.0010000868933275342, 0.0010000159963965416]","[0.003896774905216363, 0.0015538810370748655, 0.0011340309413046474, 0.0016499559731326168, 0.0020777887224944103]",0.48682790332370335,0.770377358490566,0.5806451612903226,0.4864864864864865,0.72,0.7703773584905661
18,"{'average_loss': 3.4194955253601074, 'task_losses': [0.5330685937404632, 0.6178474378585815, 0.6768069036801656, 0.564965600570043, 0.526491303841273], 'task_balanced_accuracies': [0.7759232067763427, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.5303431177139282, 0.6160496071974436, 0.6749381232261658, 0.5625860524177552, 0.5239705332120259], 'task_cluster_cost': [-0.07949205835660299, -0.06476386561989785, -0.07964993804693223, -0.07960595597823461, -0.07422350058952967], 'task_separation_cost': [0.07811527967453002, 0.06444694856802623, 0.07960705647865932, 0.07950361678997675, 0.07411025623480479], 'task_l1': [0.001003099367953837, 0.0010007302400966485, 0.0010000708047300578, 0.0010001241881400346, 0.0010000223945826293], 'task_occ_cost': [0.0030991571707030137, 0.0011140159261412918, 0.0009116132588436206, 0.0014817766092407208, 0.0016339808306656779], 'final_loss': 0.5003156624237697, 'final_balanced_accuracy': 0.7675513698630136, 'final_f1': 0.5752212389380531, 'final_precision': 0.4452054794520548, 'final_recall': 0.8125, 'final_auc': 0.7675513698630138}",,3.2996390660603843,"[0.5566270649433136, 0.5863848494158851, 0.6659995913505554, 0.5137464735243056, 0.4883125689294603]","[0.6660619254958877, 0.5, 0.5, 0.5, 0.5]","[0.5536299281650119, 0.5841604901684655, 0.6639633509847853, 0.5113146669334836, 0.4852009349399143]","[-0.07958659364117517, -0.0652682524588373, -0.07959245476457807, -0.07959678355190489, -0.07432395302587086]","[0.07832098835044438, 0.0650341005788909, 0.07955676234430736, 0.07947257823414272, 0.07419216053353415]","[0.0010028862161561847, 0.0010006696684285998, 0.0010000669863075018, 0.0010001115733757615, 0.0010000201873481274]","[0.00325984549191263, 0.001457855441711015, 0.0010718829839283393, 0.0015559029480856326, 0.002243393579394453]",0.4885685642560323,0.7618867924528302,0.5111111111111112,0.35384615384615387,0.92,0.7618867924528301
19,"{'average_loss': 3.424338903427124, 'task_losses': [0.5354141318798065, 0.6180239693323771, 0.675092700322469, 0.5626365657647451, 0.5250612552960714], 'task_balanced_accuracies': [0.7503171416299581, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.5326720134417215, 0.616215713818868, 0.6732240017255148, 0.5602822005748749, 0.5226362490653992], 'task_cluster_cost': [-0.07955677429835002, -0.06492679223418235, -0.07965236892302831, -0.07960891077915827, -0.07352006544669469], 'task_separation_cost': [0.07820605119069417, 0.06459690968195597, 0.07960572292407354, 0.07949598838885626, 0.07339928776025773], 'task_l1': [0.0010035209575047096, 0.001000848722954591, 0.001000080566542844, 0.0010001502418890596, 0.001000027509095768], 'task_occ_cost': [0.003089319032927354, 0.0011372953721244508, 0.0009152438821426282, 0.001467120419256389, 0.0015457466112760207], 'final_loss': 0.5081103034814198, 'final_balanced_accuracy': 0.767722602739726, 'final_f1': 0.5735080058224162, 'final_precision': 0.4407158836689038, 'final_recall': 0.8208333333333333, 'final_auc': 0.767722602739726}",,3.2743448151482477,"[0.5524859527746836, 0.5905158585972257, 0.6671054164568583, 0.5112291971842448, 0.49925587905777824]","[0.6977503628447025, 0.5, 0.5, 0.5, 0.5]","[0.5495840741528405, 0.5887527134683397, 0.6650715006722344, 0.5088760852813721, 0.4962655272748735]","[-0.07959743920299742, -0.06518339945210351, -0.07959058466884825, -0.0792826803194152, -0.07529200365146001]","[0.07833442091941833, 0.0649871975183487, 0.07955159743626912, 0.07911688917213017, 0.07512703951862124]","[0.0010033195139840245, 0.0010007895762100816, 0.0010000753682106733, 0.001000136137008667, 0.0010000246111303568]","[0.003161567703096403, 0.0009585927764419466, 0.001072853409116053, 0.00151877054789414, 0.0021552886658658585]",0.4537525607479943,0.8245283018867925,0.6557377049180328,0.5555555555555556,0.8,0.8245283018867925
20,"{'average_loss': 3.412594893773397, 'task_losses': [0.5314896333217621, 0.6180629924933115, 0.6758831183115641, 0.5632488242785136, 0.5228425856431326], 'task_balanced_accuracies': [0.7645360742361131, 0.5, 0.5, 0.5, 0.5], 'task_cross_entropy': [0.5287953996658326, 0.6163243567943573, 0.6739975651105244, 0.5608630740642547, 0.5203538962205251], 'task_cluster_cost': [-0.07957214812437693, -0.06471795305609702, -0.07965199579795201, -0.07964277118444443, -0.07399857530991237], 'task_separation_cost': [0.07818917006254196, 0.0643962295850118, 0.07960721015930176, 0.0795302681128184, 0.073879347940286], 'task_l1': [0.001003954317420721, 0.001000978647110363, 0.0010000918557246526, 0.0010001780465245247, 0.001000033689973255], 'task_occ_cost': [0.003073259259108454, 0.0010593791069307675, 0.0009302293827446799, 0.0014980816092186918, 0.0016078716337991257], 'final_loss': 0.5010677580038706, 'final_balanced_accuracy': 0.7825627853881278, 'final_f1': 0.5960665658093797, 'final_precision': 0.4679334916864608, 'final_recall': 0.8208333333333333, 'final_auc': 0.7825627853881278}",,3.304921759499444,"[0.5492274728086259, 0.5871815317206912, 0.6646694077385796, 0.5095084077782102, 0.48924387163586086]","[0.7037977745524915, 0.5, 0.5, 0.5, 0.5]","[0.5465805497434404, 0.5850981540150113, 0.6626602742407057, 0.5068963997893863, 0.4862887097729577]","[-0.07960595935583115, -0.06582420402103001, -0.07960929638809627, -0.07962231006887224, -0.07603154579798381]","[0.07832062575552198, 0.06559492192334598, 0.0795737322833803, 0.07952026691701677, 0.07592344366841847]","[0.0010037332540377975, 0.0010009146062657237, 0.0010000861948356032, 0.0010001632617786527, 0.0010000304318964481]","[0.0029285180692871413, 0.0013117128304050614, 0.0010445844317372474, 0.0017138862361510594, 0.002063225165733861]",0.5050910611947378,0.7866037735849056,0.5333333333333334,0.36923076923076925,0.96,0.7866037735849056
21,"{'average_loss': 3.0516651248931885, 'task_losses': [0.40347098936637243, 0.5421347304185231, 0.6890609339872996, 0.49094236731529234, 0.4652295279502869], 'task_balanced_accuracies': [0.8066834477040944, 0.6462564102564102, 0.546249707175922, 0.6015769807879019, 0.5463709677419355], 'task_cross_entropy': [0.3989305481314659, 0.5354873200257619, 0.685093588034312, 0.4903952586650848, 0.46460246860980986], 'task_cluster_cost': [-0.07647362818320592, -0.07720192402601242, -0.07763908127943675, -0.0765650882323583, -0.07687508980433146], 'task_separation_cost': [0.07026873936255773, 0.07441350787878037, 0.07736937721570333, 0.07194856315851211, 0.07235423654317856], 'task_l1': [0.0010041737696155906, 0.0010010363766923547, 0.001000096439383924, 0.0010001927148550749, 0.0010000363690778613], 'task_occ_cost': [0.009741165968589484, 0.008434782068555554, 0.0032369458318377534, 0.0041634532568665845, 0.004147861856035888], 'final_loss': 0.46082657456398013, 'final_balanced_accuracy': 0.794263698630137, 'final_f1': 0.6026200873362445, 'final_precision': 0.46308724832214765, 'final_recall': 0.8625, 'final_auc': 0.794263698630137}",,3.2902421951293945,"[0.555164999432034, 0.5916216009192996, 0.667335159248776, 0.5088568925857544, 0.4974335829416911]","[0.6947266569908079, 0.5, 0.5, 0.5, 0.5]","[0.551193333334393, 0.5893759164545271, 0.6652431223127577, 0.5065309107303619, 0.4938304391172197]","[-0.07956865347094005, -0.06541222085555394, -0.07959947817855412, -0.07959272878037559, -0.07726439585288365]","[0.07824668039878209, 0.06525903029574288, 0.07955359998676512, 0.07941828999254438, 0.07709797968467076]","[0.0010041737696155906, 0.0010010363766923547, 0.001000096439383924, 0.0010001927148550749, 0.0010000363690778613]","[0.00428948072820074, 0.0013978164513698882, 0.0011377967506026228, 0.0015002581963522567, 0.0027695060707628727]",0.4698299765586853,0.8009433962264152,0.6060606060606061,0.4878048780487805,0.8,0.8009433962264151
22,"{'average_loss': 2.728434453010559, 'task_losses': [0.37215129295984906, 0.49390138030052183, 0.6377446627616883, 0.3951418455441793, 0.3988240538040797], 'task_balanced_accuracies': [0.8399059063258518, 0.7150121457489879, 0.6108343259107242, 0.706909378244222, 0.6679147465437788], 'task_cross_entropy': [0.3697419751683871, 0.49035207569599154, 0.632709082365036, 0.3958392775058746, 0.40238137463728585], 'task_cluster_cost': [-0.07420570115248362, -0.07692496399084726, -0.0783121610681216, -0.07666005154450735, -0.07521868119637172], 'task_separation_cost': [0.06528665840625764, 0.07165286540985108, 0.07767853369315465, 0.06703374475240707, 0.06302157878875732], 'task_l1': [0.0010041737696155906, 0.0010010363766923547, 0.001000096439383924, 0.0010001927148550749, 0.0010000363690778613], 'task_occ_cost': [0.01032419502735138, 0.00782035793333004, 0.0046691011497750875, 0.007928683425610265, 0.007639738436167439], 'final_loss': 0.43067122260729473, 'final_balanced_accuracy': 0.8219463470319635, 'final_f1': 0.6335766423357664, 'final_precision': 0.48764044943820223, 'final_recall': 0.9041666666666667, 'final_auc': 0.8219463470319636}",,2.515088200569153,"[0.35701600627766716, 0.4412648015552097, 0.654442568620046, 0.31692180203066933, 0.37256188690662384]","[0.8015239477503628, 0.7933035714285714, 0.5076543209876543, 0.620014245014245, 0.6458490566037736]","[0.355762951903873, 0.4341970748371548, 0.6493235296673245, 0.31931532588269973, 0.3771798511346181]","[-0.07501183615790473, -0.07668601473172505, -0.07818925049569872, -0.07737991131014293, -0.07624560925695631]","[0.06594379494587581, 0.0716135087940428, 0.07727742195129395, 0.06736988657050663, 0.06444344752364689]","[0.0010041737696155906, 0.0010010363766923547, 0.001000096439383924, 0.0010001927148550749, 0.0010000363690778613]","[0.009316930495616462, 0.01113919396367338, 0.005030762973344988, 0.006616305663353867, 0.006184146480841769]",0.37288107474644977,0.830377358490566,0.6461538461538462,0.525,0.84,0.830377358490566
